,hex_id,res,ndmi_diff,ndmi_diff_cat,im_2020,imn_2020,Grado_Marg,city,geometry,ndmi_diff_opossite
3625,8a498ed66707fff,10,0.08519005462771558,10%_mins,124.3312383633932,0.9712290013679303,Muy bajo,Leon,"POLYGON ((-101.70194289139256 21.15220726041497, -101.70128976143718 21.152636988782113, -101.70135727855586 21.15337892257864, -101.70207793384563 21.153691128992524, -101.70273106827885 21.15326139723451, -101.70266354294448 21.152519462453526, -101.70194289139256 21.15220726041497))",0.7146944458758243
9864,8a498ed73b87fff,10,0.08576994472079807,10%_mins,120.80113678965601,0.9436531822847426,Medio,Leon,"POLYGON ((-101.66297148094448 21.188060436587193, -101.66231812370127 21.188489979533653, -101.66238542483488 21.189231939821322, -101.66310609143251 21.189544358160642, -101.66375945316939 21.189114811833022, -101.66369214381498 21.188372850547285, -101.66297148094448 21.188060436587193))",0.7141145557827417
16513,8a498ed2a277fff,10,0.08584335436586474,10%_mins,123.06085561748988,0.9613052669744758,Bajo,Leon,"POLYGON ((-101.604751747929 21.13358273375546, -101.60409860369134 21.13401202186978, -101.60416552535992 21.134753839362535, -101.60488559948057 21.135066369756085, -101.60553874822791 21.13463707826268, -101.60547181834492 21.13389525975486, -101.604751747929 21.13358273375546))",0.7140411461376751
19960,8a49816de647fff,10,0.08599114457766216,10%_mins,121.48755139948285,0.94901519552532,Bajo,Leon,"POLYGON ((-101.66590489596776 21.10594409836909, -101.66525196108213 21.106373671244654, -101.66531923672369 21.10711549530386, -101.66603945546109 21.10742774748215, -101.66669239483362 21.106998171215544, -101.66662511098185 21.106256346161747, -101.66590489596776 21.10594409836909))",0.7138933559258778
18169,8a498ed7665ffff,10,0.08683564047659598,10%_mins,123.35469266575961,0.9636006074913981,Bajo,Leon,"POLYGON ((-101.63661023524277 21.164512199949094, -101.63595696858953 21.164941627283874, -101.63602409846085 21.165683525079498, -101.63674450320347 21.165995996546187, -101.63739777435771 21.16556656583131, -101.63733063626835 21.164824667029883, -101.63661023524277 21.164512199949094))",0.7130488600269439
19714,8a498ed2d70ffff,10,0.0868751859664917,10%_mins,122.4395748432654,0.9564520557833556,Bajo,Leon,"POLYGON ((-101.6408044497754 21.111450775589372, -101.64015145858365 21.111880232877198, -101.64021858590124 21.112622044420537, -101.64093871262178 21.112934399678924, -101.64159170830938 21.112504939004282, -101.64152457278061 21.11176312645813, -101.6408044497754 21.111450775589372))",0.7130093145370482
14388,8a498ed2b967fff,10,0.08690681770199635,10%_mins,125.66498485191372,0.9816477443784144,Muy bajo,Leon,"POLYGON ((-101.6257352616213 21.12843328852959, -101.62508216695845 21.128862673611348, -101.62514921238046 21.12960450085215, -101.62586936067885 21.129916944019417, -101.62652245984387 21.129487555554963, -101.62645540620834 21.12874572730599, -101.6257352616213 21.12843328852959))",0.7129776828015435
19957,8a49816de6f7fff,10,0.08691522753046405,10%_mins,121.48755139948285,0.94901519552532,Bajo,Leon,"POLYGON ((-101.66178547619785 21.106296023021816, -101.66113253487009 21.106725577041477, -101.66119978588087 21.107467398114252, -101.66191998642968 21.107779666163342, -101.66257293224577 21.107350108753273, -101.6625056730247 21.106608286684573, -101.66178547619785 21.106296023021816))",0.7129692729730759
4057,8a498ed66317fff,10,0.08731139398390246,10%_mins,124.9484808165986,0.9760506543364478,Muy bajo,Leon,"POLYGON ((-101.71018562547863 21.15150189063541, -101.70953250855865 21.151931656761572, -101.70960007497114 21.152673596458154, -101.71032076651912 21.152985771010414, -101.7109738879141 21.152556001492126, -101.7109063132861 21.151814060813752, -101.71018562547863 21.15150189063541))",0.7125731065196375
17093,8a49816dd6d7fff,10,0.08835546930631002,10%_mins,121.36547030497212,0.9480615443712666,Bajo,Leon,"POLYGON ((-101.70516466960399 21.111556751179425, -101.70451175070488 21.111986501989985, -101.70457926579424 21.11272836962373, -101.70529970799316 21.113040487429117, -101.70595263136619 21.112610733222546, -101.70588510806637 21.11186886460664, -101.70516466960399 21.111556751179425))",0.7115290311972299
